,iso2c,code,year,country,trade,gdppc,education,competitiveness,urban,id,cocscore
2475,MA,MAR,1996,Morocco,48.65566208,1.21237E+11,37.95278,NA,52.022,133,0.327405393
2476,MA,MAR,1997,Morocco,53.27089378,1.18799E+11,37.96398,NA,52.35,NA,NA
2477,MA,MAR,1998,Morocco,52.51713777,1.28278E+11,36.48635,NA,52.678,349,0.408683062
2478,MA,MAR,1999,Morocco,55.9623584,1.28957E+11,36.8129,NA,53.007,NA,NA
2479,MA,MAR,2000,Morocco,61.33366889,1.31011E+11,38.44923,NA,53.335,565,-0.028040487
2480,MA,MAR,2001,Morocco,61.35360528,1.40905E+11,40.20542,NA,53.662,NA,NA
2481,MA,MAR,2002,Morocco,62.41193823,1.45577E+11,42.54952,NA,53.99,781,-0.176055253
2482,MA,MAR,2003,Morocco,60.15793854,1.54773E+11,44.75016,NA,54.317,997,-0.210360259
2483,MA,MAR,2004,Morocco,63.69454373,1.62205E+11,48.05408,NA,54.644,1213,-0.080840982
2484,MA,MAR,2005,Morocco,70.22905971,1.67037E+11,49.83875,358,55.126,1429,-0.297510624
2485,MA,MAR,2006,Morocco,73.88021699,1.79998E+11,52.59931,358,55.64,1645,-0.403639495
2486,MA,MAR,2007,Morocco,78.48717434,1.84869E+11,55.57927,358,56.153,1861,-0.323179543
2487,MA,MAR,2008,Morocco,85.6728209,1.95819E+11,57.6738,358,56.665,2077,-0.379996896
2488,MA,MAR,2009,Morocco,67.91510295,2.04129E+11,60.44446,358,57.175,2293,-0.3091093
2489,MA,MAR,2010,Morocco,75.24763454,2.11918E+11,62.69214,358,57.684,2509,-0.175299242
2490,MA,MAR,2011,Morocco,83.42680017,2.23035E+11,65.74992,238,58.191,2725,-0.399997801
2491,MA,MAR,2012,Morocco,85.12491729,2.29748E+11,69.06295,238,58.697,2941,-0.439782321
2492,MA,MAR,2013,Morocco,79.71489939,2.40604E+11,NA,232,59.2,3157,-0.360095948
2493,MA,MAR,2014,Morocco,80.88409105,2.4642E+11,NA,232,59.699,3373,-0.260198265
2494,MC,MCO,1996,Monaco,NA,NA,NA,NA,100,130,NA
2495,MC,MCO,1997,Monaco,NA,NA,NA,NA,100,NA,NA
2496,MC,MCO,1998,Monaco,NA,NA,NA,NA,100,346,NA
2497,MC,MCO,1999,Monaco,NA,NA,NA,NA,100,NA,NA
2498,MC,MCO,2000,Monaco,NA,NA,NA,NA,100,562,NA
2499,MC,MCO,2001,Monaco,NA,NA,NA,NA,100,NA,NA
2500,MC,MCO,2002,Monaco,NA,NA,NA,NA,100,778,NA
2501,MC,MCO,2003,Monaco,NA,NA,NA,NA,100,994,NA
2502,MC,MCO,2004,Monaco,NA,NA,NA,NA,100,1210,NA
2503,MC,MCO,2005,Monaco,NA,NA,NA,NA,100,1426,NA
2504,MC,MCO,2006,Monaco,NA,NA,NA,NA,100,1642,NA
2505,MC,MCO,2007,Monaco,NA,NA,NA,NA,100,1858,NA
2506,MC,MCO,2008,Monaco,NA,NA,NA,NA,100,2074,NA
2507,MC,MCO,2009,Monaco,NA,NA,NA,NA,100,2290,NA
2508,MC,MCO,2010,Monaco,NA,NA,NA,NA,100,2506,NA
2509,MC,MCO,2011,Monaco,NA,NA,NA,NA,100,2722,NA
2510,MC,MCO,2012,Monaco,NA,NA,NA,NA,100,2938,NA
2511,MC,MCO,2013,Monaco,NA,NA,NA,NA,100,3154,NA
2512,MC,MCO,2014,Monaco,NA,NA,NA,NA,100,3370,NA
2513,MD,MDA,1996,Moldova,129.1841512,9045745450,80.32251,NA,46.2,129,-0.204549059
2514,MD,MDA,1997,Moldova,129.0734595,9190477377,79.80442,NA,46.101,NA,NA
2515,MD,MDA,1998,Moldova,123.5665417,8593096352,NA,NA,46.002,345,-0.286944985
2516,MD,MDA,1999,Moldova,119.5061379,8300931048,82.91058,NA,45.902,NA,NA
2517,MD,MDA,2000,Moldova,125.2099255,8475250623,81.59142,NA,45.803,561,-0.536236286
2518,MD,MDA,2001,Moldova,123.3884783,8992240914,81.46826,NA,45.704,NA,NA
2519,MD,MDA,2002,Moldova,130.674345,9693635715,83.44441,NA,45.605,777,-0.945505857
2520,MD,MDA,2003,Moldova,140.7278417,10333415714,85.07275,NA,45.506,993,-0.824775457
2521,MD,MDA,2004,Moldova,132.707191,11099128275,86.88434,NA,45.407,1209,-0.990034521
2522,MD,MDA,2005,Moldova,142.816056,11930138274,88.06252,234,45.308,1425,-0.638852239
2523,MD,MDA,2006,Moldova,137.1536391,12502608581,89.32212,232,45.209,1641,-0.575938344
2524,MD,MDA,2007,Moldova,144.5933077,12886181552,88.55391,234,45.11,1857,-0.6015926
2525,MD,MDA,2008,Moldova,134.4225734,13886773757,88.23476,234,45.011,2073,-0.567702532
2526,MD,MDA,2009,Moldova,110.3633269,13055014354,88.59664,228,44.936,2289,-0.66460216
2527,MD,MDA,2010,Moldova,117.7704302,13981146440,87.98113,228,44.886,2505,-0.686007559
2528,MD,MDA,2011,Moldova,130.8004195,14877946210,87.71937,228,44.859,2721,-0.62599498
2529,MD,MDA,2012,Moldova,127.4247572,14773800535,88.19587,220,44.857,2937,-0.598627508
2530,MD,MDA,2013,Moldova,123.9399065,16162065970,88.33605,181,44.879,3153,-0.740228474
2531,MD,MDA,2014,Moldova,119.653729,16905521005,NA,185,44.925,3369,-0.845691204
2532,ME,MNE,1996,Montenegro,NA,NA,NA,NA,54.412,132,NA
2533,ME,MNE,1997,Montenegro,NA,6109875523,NA,NA,55.451,NA,NA
2534,ME,MNE,1998,Montenegro,NA,6409259606,NA,NA,56.488,348,NA
2535,ME,MNE,1999,Montenegro,NA,5806789362,NA,NA,57.518,NA,NA
2536,ME,MNE,2000,Montenegro,87.92520214,5986799682,NA,NA,58.544,564,NA
2537,ME,MNE,2001,Montenegro,100.4101614,6052654540,NA,NA,59.559,NA,NA
2538,ME,MNE,2002,Montenegro,95.24709948,6167654908,NA,NA,60.568,780,NA
2539,ME,MNE,2003,Montenegro,77.59982783,6321846182,92.92645,NA,61.568,996,-0.505088568
2540,ME,MNE,2004,Montenegro,100.1086358,6600007639,93.40148,NA,62.02,1212,-0.576562226
2541,ME,MNE,2005,Montenegro,104.6251393,6876745565,94.45448,NA,62.2,1428,-0.420457482
2542,ME,MNE,2006,Montenegro,128.4706175,7465824286,95.55814,372,62.38,1644,-0.375614196
2543,ME,MNE,2007,Montenegro,131.0924552,8261524472,96.67895,372,62.56,1860,-0.306316406
2544,ME,MNE,2008,Montenegro,133.478901,8833436561,96.76558,372,62.739,2076,-0.189115897
2545,ME,MNE,2009,Montenegro,97.5399258,8333736343,98.71347,372,62.918,2292,-0.163715303
2546,ME,MNE,2010,Montenegro,99.78032633,8539057306,100.72485,372,63.096,2508,-0.23765482
2547,ME,MNE,2011,Montenegro,106.658854,8814736853,92.458,372,63.274,2724,-0.211429432
2548,ME,MNE,2012,Montenegro,111.7660445,8574641074,91.38809,320,63.457,2940,-0.096531704
2549,ME,MNE,2013,Montenegro,102.7709302,8878953584,NA,320,63.643,3156,-0.24777621
2550,ME,MNE,2014,Montenegro,100.12762,9037328375,NA,320,63.832,3372,-0.010365401
2570,MG,MDG,1996,Madagascar,46.49672005,19268360118,NA,NA,26.058,117,0.207123429
2571,MG,MDG,1997,Madagascar,51.82613662,19980035575,NA,NA,26.321,NA,NA
2572,MG,MDG,1998,Madagascar,50.79799663,20765717795,NA,NA,26.586,333,-0.54761523
2573,MG,MDG,1999,Madagascar,56.67500809,21733216613,NA,NA,26.853,NA,NA
2574,MG,MDG,2000,Madagascar,68.68443533,22767731872,NA,NA,27.121,549,-0.133932739
2575,MG,MDG,2001,Madagascar,61.37074193,24137853997,NA,NA,27.391,NA,NA
2576,MG,MDG,2002,Madagascar,38.58222494,21078673520,NA,NA,27.663,765,0.05839045
2577,MG,MDG,2003,Madagascar,55.15923812,23141198987,NA,NA,27.936,981,0.061684918
2578,MG,MDG,2004,Madagascar,80.12032439,24357732652,NA,NA,28.211,1197,-0.118872143
2579,MG,MDG,2005,Madagascar,73.76518213,25478894720,21.14828,400,28.814,1413,0.095425464
2580,MG,MDG,2006,Madagascar,75.4970994,26758599470,23.89173,304,29.425,1629,-0.119608432
2581,MG,MDG,2007,Madagascar,82.39079788,28428490862,26.47831,238,30.043,1845,-0.099298634
2582,MG,MDG,2008,Madagascar,83.44980417,30455019682,29.04219,238,30.67,2061,-0.159710124
2583,MG,MDG,2009,Madagascar,73.99667599,29232597652,30.38512,201,31.298,2277,-0.192414686
2584,MG,MDG,2010,Madagascar,68.02269417,29309511790,NA,201,31.929,2493,-0.274230748
2585,MG,MDG,2011,Madagascar,69.07646335,29735787033,36.59524,201,32.562,2709,-0.32219699
2586,MG,MDG,2012,Madagascar,72.97672293,30636048704,38.02759,201,33.196,2925,-0.566376507
2587,MG,MDG,2013,Madagascar,73.15403441,31329495539,NA,183,33.832,3141,-0.680036485
2588,MG,MDG,2014,Madagascar,74.65748738,32368312383,38.43493,183,34.468,3357,-0.800706148
2589,MH,MHL,1996,Marshall Islands,NA,166913378.3,NA,NA,67.058,123,NA
2590,MH,MHL,1997,Marshall Islands,NA,156154767.6,NA,NA,67.385,NA,NA
2591,MH,MHL,1998,Marshall Islands,NA,151713311.9,NA,NA,67.712,339,-0.581803143
2592,MH,MHL,1999,Marshall Islands,NA,148076518.5,67.76248,NA,68.037,NA,NA
2593,MH,MHL,2000,Marshall Islands,NA,156799226.5,NA,NA,68.358,555,-0.534224868
2594,MH,MHL,2001,Marshall Islands,NA,165208965,NA,NA,68.674,NA,NA
2595,MH,MHL,2002,Marshall Islands,NA,169530670.7,73.00621,NA,68.987,771,-0.839478314
2596,MH,MHL,2003,Marshall Islands,NA,169818983,71.25601,NA,69.296,987,-0.841138721
2597,MH,MHL,2004,Marshall Islands,NA,169724882.1,77.61551,NA,69.6,1203,-0.567208707
2598,MH,MHL,2005,Marshall Islands,NA,174392716.9,75.68345,128,69.901,1419,-0.437188953
2599,MH,MHL,2006,Marshall Islands,NA,177747137.4,83.98248,128,70.197,1635,-0.528770149
2600,MH,MHL,2007,Marshall Islands,NA,184388769,93.11481,128,70.49,1851,-0.569645286
2601,MH,MHL,2008,Marshall Islands,NA,180904367.4,100.71429,128,70.778,2067,-0.567668915
2602,MH,MHL,2009,Marshall Islands,NA,176631372.7,102.89256,128,71.062,2283,-0.345676214
2603,MH,MHL,2010,Marshall Islands,NA,183889503.8,NA,128,71.343,2499,-0.328026444
2604,MH,MHL,2011,Marshall Islands,NA,184170375,NA,128,71.619,2715,-0.225658789
2605,MH,MHL,2012,Marshall Islands,NA,189353357,NA,128,71.891,2931,-0.142718628
2606,MH,MHL,2013,Marshall Islands,NA,193788074,NA,128,72.159,3147,-0.020365784
2607,MH,MHL,2014,Marshall Islands,NA,191905803.8,NA,128,72.424,3363,-0.065756053
2608,MK,MKD,1996,Macedonia,66.69723924,15324673017,77.98555,NA,59.38,116,-0.964424312
2609,MK,MKD,1997,Macedonia,88.16201818,15545345449,78.91079,NA,59.172,NA,NA
2610,MK,MKD,1998,Macedonia,97.29195818,16070581573,80.20512,NA,58.965,332,-0.66946739
2611,MK,MKD,1999,Macedonia,94.32551423,16767888595,81.39286,NA,58.757,NA,NA
2612,MK,MKD,2000,Macedonia,80.16014736,17530682615,82.86734,NA,58.548,548,-0.664000332
2613,MK,MKD,2001,Macedonia,71.47781436,16992973513,83.49443,NA,58.339,NA,NA
2614,MK,MKD,2002,Macedonia,71.5338714,17246853410,83.15183,NA,58.13,764,-0.880898118
2615,MK,MKD,2003,Macedonia,71.06932049,17630116819,84.25034,NA,57.921,980,-0.664695382
2616,MK,MKD,2004,Macedonia,80.87012885,18454223999,84.39499,NA,57.711,1196,-0.493725568
2617,MK,MKD,2005,Macedonia,85.84100348,19325886669,84.88422,192,57.527,1412,-0.444160342
2618,MK,MKD,2006,Macedonia,92.55166647,20318662329,NA,192,57.369,1628,-0.366940081
2619,MK,MKD,2007,Macedonia,106.0932342,21633988265,84.71355,192,57.236,1844,-0.35207057
2620,MK,MKD,2008,Macedonia,111.5700547,22817737748,83.85803,150,57.129,2060,-0.16632539
2621,MK,MKD,2009,Macedonia,87.17699495,22735909726,82.9997,150,57.047,2276,-0.104918726
2622,MK,MKD,2010,Macedonia,97.88106912,23499554393,83.50296,119,56.992,2492,-0.057371214
2623,MK,MKD,2011,Macedonia,113.1921256,24049418653,NA,119,56.962,2708,-0.041810282
2624,MK,MKD,2012,Macedonia,112.215049,23939708954,82.03432,119,56.959,2924,0.021086778
2625,MK,MKD,2013,Macedonia,105.697225,24577854748,NA,119,56.981,3140,0.019962864
2626,MK,MKD,2014,Macedonia,112.9584306,25503839695,NA,119,57.029,3356,0.091878988
2627,ML,MLI,1996,Mali,52.4944214,11627060058,11.19769,NA,25.975,121,-0.441928476
2628,ML,MLI,1997,Mali,57.03742204,12188533618,12.19094,NA,26.434,NA,NA
2629,ML,MLI,1998,Mali,50.17835001,13111408874,13.2584,NA,26.948,337,-0.633749962
2630,ML,MLI,1999,Mali,50.89180259,13858882906,14.9773,NA,27.646,NA,NA
2631,ML,MLI,2000,Mali,55.51835723,13404902123,17.29712,NA,28.356,553,-0.664683163
2632,ML,MLI,2001,Mali,60.36563317,14993965396,NA,NA,29.075,NA,NA
2633,ML,MLI,2002,Mali,60.32171488,15641058953,NA,NA,29.806,769,-0.531650782
2634,ML,MLI,2003,Mali,62.12594179,16832548624,21.90997,NA,30.547,985,-0.540180147
2635,ML,MLI,2004,Mali,57.04765457,17211448698,23.74902,NA,31.3,1201,-0.497073233
2636,ML,MLI,2005,Mali,57.94429285,18267003975,25.55252,270,32.06,1417,-0.400432169
2637,ML,MLI,2006,Mali,62.81260317,19226269397,27.38697,270,32.832,1633,-0.405284077
2638,ML,MLI,2007,Mali,61.83355642,20052453122,29.93598,270,33.612,1849,-0.335154325
2639,ML,MLI,2008,Mali,47.35886078,21050899143,33.3058,270,34.403,2065,-0.455023825
2640,ML,MLI,2009,Mali,43.97457042,21990359149,36.19912,270,35.2,2281,-0.635681331
2641,ML,MLI,2010,Mali,46.17308712,23269074731,38.77258,270,35.996,2497,-0.650766671
2642,ML,MLI,2011,Mali,51.72296548,23902828075,40.68423,270,36.789,2713,-0.568382263
2643,ML,MLI,2012,Mali,55.04109317,23910028894,NA,270,37.579,2929,-0.785093963
2644,ML,MLI,2013,Mali,58.54021618,24318279505,41.28959,270,38.363,3145,-0.738361955
2645,ML,MLI,2014,Mali,55.76987299,26067890917,43.51115,270,39.143,3361,-0.718530178
2646,MM,MMR,1996,Myanmar,2.180231824,NA,NA,NA,25.773,135,-1.405603528
2647,MM,MMR,1997,Myanmar,1.859118596,NA,NA,NA,26.042,NA,NA
2648,MM,MMR,1998,Myanmar,1.46598036,NA,NA,NA,26.33,351,-1.165225863
2649,MM,MMR,1999,Myanmar,1.064136747,NA,32.50808,NA,26.639,NA,NA
2650,MM,MMR,2000,Myanmar,1.084602267,NA,36.30308,NA,26.968,567,-1.309139848
2651,MM,MMR,2001,Myanmar,0.978674765,NA,37.39167,NA,27.318,NA,NA
2652,MM,MMR,2002,Myanmar,0.619794125,NA,39.22495,NA,27.689,783,-1.210738778
2653,MM,MMR,2003,Myanmar,0.356594134,NA,39.98308,NA,28.081,999,-1.457959533
2654,MM,MMR,2004,Myanmar,0.308802944,NA,43.20439,NA,28.495,1215,-1.672928929
2655,MM,MMR,2005,Myanmar,NA,NA,44.30968,NA,28.93,1431,-1.556939602
2656,MM,MMR,2006,Myanmar,NA,NA,46.2939,NA,29.386,1647,-1.72913909
2657,MM,MMR,2007,Myanmar,NA,NA,46.25931,NA,29.865,1863,-1.565262675
2658,MM,MMR,2008,Myanmar,NA,NA,48.58456,NA,30.363,2079,-1.561279535
2659,MM,MMR,2009,Myanmar,NA,NA,47.96503,NA,30.881,2295,-1.66808331
2660,MM,MMR,2010,Myanmar,NA,NA,48.14157,NA,31.405,2511,-1.68283093
2661,MM,MMR,2011,Myanmar,NA,NA,NA,NA,31.935,2727,-1.683918118
2662,MM,MMR,2012,Myanmar,NA,NA,NA,154.5,32.469,2943,-1.116360903
2663,MM,MMR,2013,Myanmar,NA,NA,NA,154.5,33.007,3159,-1.068121791
2664,MM,MMR,2014,Myanmar,NA,NA,51.29609,154.5,33.551,3375,-0.921881616
2665,MN,MNG,1996,Mongolia,77.97407569,9970478573,63.40889,NA,56.76,131,-0.124502428
2666,MN,MNG,1997,Mongolia,99.991449,10358999566,61.04325,NA,56.714,NA,NA
2667,MN,MNG,1998,Mongolia,107.3512108,10704983584,61.89417,NA,56.669,347,-0.233339682
2668,MN,MNG,1999,Mongolia,112.2413385,11033666082,61.12354,NA,56.623,NA,NA
2669,MN,MNG,2000,Mongolia,121.8866098,11160118751,65.11853,NA,57.133,563,-0.404938191
2670,MN,MNG,2001,Mongolia,115.8183269,11489644754,71.66781,NA,58.222,NA,NA
2671,MN,MNG,2002,Mongolia,118.5172531,12033447166,75.98173,NA,59.304,779,-0.011938826
2672,MN,MNG,2003,Mongolia,120.2993935,12876346167,82.79044,NA,60.378,995,-0.167722881
2673,MN,MNG,2004,Mongolia,131.3293182,14244510220,87.82219,NA,61.443,1211,-0.383616179
2674,MN,MNG,2005,Mongolia,122.3814599,15277759335,90.29015,204,62.494,1427,-0.581421077
2675,MN,MNG,2006,Mongolia,112.9299831,16584960297,89.87297,204,63.535,1643,-0.579306304
2676,MN,MNG,2007,Mongolia,117.8804264,18284589742,NA,204,64.564,1859,-0.65614289
2677,MN,MNG,2008,Mongolia,121.1980134,19911985507,NA,204,65.581,2075,-0.666092992
2678,MN,MNG,2009,Mongolia,107.8137572,19659382269,97.67402,192,66.58,2291,-0.755309224
2679,MN,MNG,2010,Mongolia,103.350032,20910733737,91.59255,192,67.567,2507,-0.730172932
2680,MN,MNG,2011,Mongolia,126.9992295,24526362150,NA,192,68.538,2723,-0.675660074
2681,MN,MNG,2012,Mongolia,109.5885643,27547965753,NA,192,69.472,2939,-0.520600677
2682,MN,MNG,2013,Mongolia,100.4591149,30755810782,NA,192,70.366,3155,-0.46179834
2683,MN,MNG,2014,Mongolia,109.471924,33162114398,90.71871,148,71.222,3371,-0.46996209
2738,MR,MRT,1996,Mauritania,94.71406312,7009587311,15.81741,NA,46.049,125,-0.014623114
2739,MR,MRT,1997,Mauritania,84.63170944,6726070770,15.6409,NA,46.845,NA,NA
2740,MR,MRT,1998,Mauritania,69.85052922,6912907895,16.45677,NA,47.643,341,-0.202146247
2741,MR,MRT,1999,Mauritania,63.85573352,7446088411,17.44269,NA,48.442,NA,NA
2742,MR,MRT,2000,Mauritania,75.26462263,7414039981,18.038,NA,49.244,557,-0.253376335
2743,MR,MRT,2001,Mauritania,76.02748881,7562972988,20.48737,NA,50.043,NA,NA
2744,MR,MRT,2002,Mauritania,70.60546353,7613267073,20.46402,NA,50.832,773,0.234631717
2745,MR,MRT,2003,Mauritania,68.26191006,8068407467,21.34314,NA,51.61,989,0.205491439
2746,MR,MRT,2004,Mauritania,92.2583388,8532133017,21.88732,NA,52.375,1205,-0.372007102
2747,MR,MRT,2005,Mauritania,113.2047887,9297416060,22.25228,696,53.127,1421,-0.359770954
2748,MR,MRT,2006,Mauritania,98.44056192,11051754731,23.14456,696,53.866,1637,-0.675716639
2749,MR,MRT,2007,Mauritania,103.0068992,11363175140,NA,696,54.592,1853,-0.504398823
2750,MR,MRT,2008,Mauritania,112.9884223,11485893701,18.82466,696,55.303,2069,-0.721408844
2751,MR,MRT,2009,Mauritania,97.70188818,11366201305,20.13146,696,56,2285,-0.556061268
2752,MR,MRT,2010,Mauritania,111.9202066,11908789335,20.32848,696,56.682,2501,-0.671020985
2753,MR,MRT,2011,Mauritania,121.5237866,12431042288,22.38331,696,57.348,2717,-0.556527376
2754,MR,MRT,2012,Mauritania,144.3887021,13173054167,26.62367,696,58,2933,-0.725639999
2755,MR,MRT,2013,Mauritania,135.2020056,13920699364,29.36723,696,58.636,3149,-0.797520041
2756,MR,MRT,2014,Mauritania,118.0376514,14814253578,29.93532,734,59.255,3365,-0.915579081
2757,MT,MLT,1996,Malta,167.8851768,7965375795,87.05935,NA,91.181,122,0.538749278
2758,MT,MLT,1997,Malta,160.4646891,8384113912,88.84962,NA,91.492,NA,NA
2759,MT,MLT,1998,Malta,163.2107217,8813850320,90.00605,NA,91.793,338,0.57768023
2760,MT,MLT,1999,Malta,171.0564001,9229861643,89.55371,NA,92.085,NA,NA
2761,MT,MLT,2000,Malta,188.9774697,9854741164,90.75677,NA,92.368,554,0.989144683
2762,MT,MLT,2001,Malta,163.0670335,9702003656,90.23934,NA,92.641,NA,NA
2763,MT,MLT,2002,Malta,162.3427202,9974784063,90.53794,NA,92.905,770,0.78632164
2764,MT,MLT,2003,Malta,157.3654611,9987959503,92.68134,NA,93.16,986,0.976158261
2765,MT,MLT,2004,Malta,159.0125582,9937697639,104.37932,NA,93.407,1202,0.931967497
2766,MT,MLT,2005,Malta,156.7217471,10301974157,102.35423,NA,93.645,1418,0.861208856
2767,MT,MLT,2006,Malta,177.5077845,10531080419,99.07733,NA,93.875,1634,1.045895457
2768,MT,MLT,2007,Malta,180.7941193,10981729266,100.89894,NA,94.092,1850,1.061861873
2769,MT,MLT,2008,Malta,177.0591459,11410016708,99.66492,NA,94.295,2066,1.044176221
2770,MT,MLT,2009,Malta,157.7877639,11090536240,NA,NA,94.486,2282,0.834357977
2771,MT,MLT,2010,Malta,172.9496893,11567429298,98.43982,NA,94.665,2498,0.855002582
2772,MT,MLT,2011,Malta,182.5057159,11729373309,85.89744,139,94.833,2714,0.834416509
2773,MT,MLT,2012,Malta,NA,11858396415,85.82467,139,94.991,2930,0.964206994
2774,MT,MLT,2013,Malta,NA,12202289911,85.44682,139,95.139,3146,0.990266085
2775,MT,MLT,2014,Malta,NA,NA,85.49934,139,95.277,3362,0.863295436
2776,MU,MUS,1996,Mauritius,127.8578361,10739881298,66.75667,NA,43.161,126,0.544224203
2777,MU,MUS,1997,Mauritius,127.8054323,11350709626,68.37118,NA,43.038,NA,NA
2778,MU,MUS,1998,Mauritius,132.1991317,12039768995,72.11397,NA,42.916,342,0.605978549
2779,MU,MUS,1999,Mauritius,131.3512577,12354100820,74.98109,NA,42.793,NA,NA
2780,MU,MUS,2000,Mauritius,123.3300401,13469257822,76.81693,NA,42.67,558,0.549503982
2781,MU,MUS,2001,Mauritius,130.9905415,13815898643,78.66573,NA,42.46,NA,NA
2782,MU,MUS,2002,Mauritius,120.6017138,14107871863,81.02567,NA,42.25,774,0.565122545
2783,MU,MUS,2003,Mauritius,112.065528,14623776480,84.59304,NA,42.04,990,0.427513778
2784,MU,MUS,2004,Mauritius,110.413593,15464024676,85.91016,NA,41.83,1206,0.343916506
2785,MU,MUS,2005,Mauritius,125.7130375,15655993152,88.65556,161,41.621,1422,0.398830175
2786,MU,MUS,2006,Mauritius,131.3824703,16274037443,87.55458,161,41.412,1638,0.390539259
2787,MU,MUS,2007,Mauritius,125.0350413,17232659395,88.4417,161,41.203,1854,0.494920135
2788,MU,MUS,2008,Mauritius,119.0317007,18182366745,88.13017,161,40.995,2070,0.591578543
2789,MU,MUS,2009,Mauritius,107.2759727,18736743923,88.86618,161,40.787,2286,0.629706264
2790,MU,MUS,2010,Mauritius,116.2593174,19504988237,89.24696,161,40.579,2502,0.652759433
2791,MU,MUS,2011,Mauritius,119.7767259,20263009431,90.41113,161,40.372,2718,0.630802095
2792,MU,MUS,2012,Mauritius,121.2666671,20911425733,91.84192,161,40.164,2934,0.390894175
2793,MU,MUS,2013,Mauritius,111.2394731,21580591357,94.3422,152,39.979,3150,0.359937191
2794,MU,MUS,2014,Mauritius,114.5164585,22357492645,97.93816,152,39.814,3366,0.447957247
2795,MV,MDV,1996,Maldives,164.8085267,NA,56.01569,NA,26.008,120,0.44343102
2796,MV,MDV,1997,Maldives,169.6779567,NA,64.81193,NA,26.379,NA,NA
2797,MV,MDV,1998,Maldives,168.2118863,NA,34.1794,NA,26.755,336,-0.057250541
2798,MV,MDV,1999,Maldives,170.4314081,NA,39.88822,NA,27.134,NA,NA
2799,MV,MDV,2000,Maldives,161.0911539,NA,51.27351,NA,27.706,552,-0.290140361
2800,MV,MDV,2001,Maldives,104.0811656,2036041102,61.42076,NA,28.859,NA,NA
2801,MV,MDV,2002,Maldives,104.4252179,2152782490,62.19046,NA,30.042,768,-0.158155397
2802,MV,MDV,2003,Maldives,107.1912899,2458078626,69.42807,NA,31.252,984,0.052515104
2803,MV,MDV,2004,Maldives,117.3525541,2804669342,69.8194,NA,32.49,1200,-0.171928987
2804,MV,MDV,2005,Maldives,120.8286318,2563354181,NA,0,33.75,1416,-0.299386352
2805,MV,MDV,2006,Maldives,123.6587826,3092797703,NA,0,35.034,1632,-0.53108263
2806,MV,MDV,2007,Maldives,197.5275039,3426537865,NA,0,36.303,1848,-0.833435833
2807,MV,MDV,2008,Maldives,191.4414682,3854058640,NA,0,37.553,2064,-0.869367957
2808,MV,MDV,2009,Maldives,147.8883513,3641644551,NA,0,38.781,2280,-0.681396484
2809,MV,MDV,2010,Maldives,159.3904815,3858783921,NA,0,39.984,2496,-0.52621603
2810,MV,MDV,2011,Maldives,204.7599342,4194858491,NA,0,41.159,2712,-0.524804056
2811,MV,MDV,2012,Maldives,184.5045143,4299582713,NA,252,42.303,2928,-0.455612421
2812,MV,MDV,2013,Maldives,190.8295113,4501654225,NA,413,43.416,3144,-0.524540067
2813,MV,MDV,2014,Maldives,197.5766064,4793387791,NA,413,44.494,3360,-0.112954967
2814,MW,MWI,1996,Malawi,54.70242297,6343511273,24.65532,NA,13.629,118,-0.221413642
2815,MW,MWI,1997,Malawi,54.94191396,6584083806,NA,NA,14.002,NA,NA
2816,MW,MWI,1998,Malawi,70.87517729,6840550570,31.86149,NA,14.384,334,-0.186980993
2817,MW,MWI,1999,Malawi,71.31597303,7048659141,36.01715,NA,14.522,NA,NA
2818,MW,MWI,2000,Malawi,60.9386355,7159751495,30.21601,NA,14.61,550,-0.209319681
2819,MW,MWI,2001,Malawi,67.11840369,6803556447,30.98309,NA,14.698,NA,NA
2820,MW,MWI,2002,Malawi,54.95674766,6919216907,29.89747,NA,14.786,766,-1.009677649
2821,MW,MWI,2003,Malawi,67.29279467,7299773837,NA,NA,14.875,982,-0.783786774
2822,MW,MWI,2004,Malawi,68.15434859,7653932415,27.4496,NA,14.964,1198,-0.75612098
2823,MW,MWI,2005,Malawi,76.23375497,7871287122,27.28505,370,15.054,1414,-0.735593617
2824,MW,MWI,2006,Malawi,69.7294997,8033593464,29.14658,370,15.144,1630,-0.540256798
2825,MW,MWI,2007,Malawi,68.59265147,8796095432,28.8724,370,15.235,1846,-0.5386253
2826,MW,MWI,2008,Malawi,77.09571776,9529594047,31.21402,292,15.326,2062,-0.434842139
2827,MW,MWI,2009,Malawi,63.60550645,10390672466,31.83918,157,15.427,2278,-0.382430375
2828,MW,MWI,2010,Malawi,74.31659229,11069532758,33.05596,157,15.54,2494,-0.45740056
2829,MW,MWI,2011,Malawi,69.38616157,11550780163,34.18793,157,15.663,2710,-0.373908371
2830,MW,MWI,2012,Malawi,89.22079707,11768604719,34.44938,174.5,15.798,2926,-0.442492783
2831,MW,MWI,2013,Malawi,108.0574477,12380572163,37.60062,174.5,15.944,3142,-0.624456346
2832,MW,MWI,2014,Malawi,101.9100191,13086264776,39.49207,174.5,16.102,3358,-0.760259569
2833,MX,MEX,1996,Mexico,50.72412577,1.2606E+12,59.40044,NA,73.67,127,-0.446941614
2834,MX,MEX,1997,Mexico,49.32015831,1.34837E+12,61.84128,NA,73.929,NA,NA
2835,MX,MEX,1998,Mexico,51.77609803,1.41177E+12,65.41217,NA,74.186,343,-0.381135315
